URL,Lastmod,Changefreq,Priority
https://aetherforgeai.deepseek.diy/,2025-03-30,daily,1.0
https://aetherforgeai.deepseek.diy/privacy,2025-03-30,weekly,0.9
https://aetherforgeai.deepseek.diy/terms,2025-03-30,weekly,0.9
